Id,SalePrice
1578,146783.2722291419
1579,138255.77030422585
1580,199963.36101633852
1581,146627.8524758094
1582,133503.72431771306
1583,291551.43144237995
1584,216254.6543090489
1585,138429.3874750798
1586,68845.28344738294
1587,102083.59107488146
1588,147920.95320750645
1589,95991.9252334469
1590,135156.5018953312
1591,95483.00978685248
1592,116742.43339535868
1593,121606.55256814345
1594,148407.00561219273
1595,120484.50439166022
1596,231839.9904594479
1597,199511.1732096937
1598,219884.88364110969
1599,165737.99514441716
1600,165826.83466554456
1601,68540.14925854345
1602,109399.94493969038
1603,79528.81331092863
1604,266649.6161693688
1605,243846.0621438113
1606,170067.03494800883
1607,171354.73776234585
1608,218312.35531526734
1609,185264.06880912645
1610,151066.49804245378
1611,140987.7816791882
1612,170201.23054949567
1613,164525.00924532075
1614,121723.5041658339
1615,86501.55014033431
1616,76744.65970690415
1617,91753.26596198961
1618,131975.2938455679
1619,138535.88523130133
1620,193477.61510413134
1621,138927.40127855592
1622,139414.5955777804
1623,267083.74602023896
1624,202353.27188308258
1625,116577.9437099469
1626,162973.54299251596
1627,188523.94403151103
1628,290817.21081143914
1629,194780.532273117
1630,352641.24915851984
1631,229447.32236406987
1632,243292.22310427274
1633,181924.8526589863
1634,185303.1128615025
1635,177650.35228439586
1636,159960.61808798026
1637,184415.11340123805
1638,184138.08234121883
1639,182615.0381452497
1640,255211.68949717394
1641,179235.73599882342
1642,243098.74706132617
1643,227431.85316559768
1644,243689.86295585558
1645,197748.90279686588
1646,165207.56572304296
1647,163353.67811302908
1648,134724.80274724844
1649,142428.38766341764
1650,113430.58664002444
1651,127502.99946211705
1652,97355.05934062082
1653,102620.86081690018
1654,147870.92846721815
1655,145129.2706266267
1656,143502.44585628592
1657,148461.16017000104
1658,148054.0887815896
1659,125860.6353766762
1660,156370.10830516322
1661,450334.43479092955
1662,407899.60150846944
1663,370849.4852186395
1664,484100.27068088285
1665,303006.90335299564
1666,318762.0176288102
1667,386760.7514979016
1668,345301.0948015469
1669,304593.5959262671
1670,339311.34910068987
1671,242945.11124707526
1672,413064.22330380883
1673,292016.8485632985
1674,242067.76404083782
1675,197701.51145121927
1676,191018.74586315232
1677,214381.86459559458
1678,455520.8239117577
1679,390252.3167292235
1680,346363.45338524843
1681,257763.37126076117
1682,311562.6071119883
1683,187911.31557945302
1684,180054.40459602376
1685,175827.33489464875
1686,178750.04943509103
1687,173464.27849688305
1688,187769.4940773524
1689,191922.77571737702
1690,198133.5557248373
1691,189797.65834143877
1692,274530.2791155698
1693,188779.60637122334
1694,189461.2793438214
1695,172655.62257546792
1696,268276.83180275164
1697,176770.9287118035
1698,345401.0854348568
1699,316773.550772781
1700,245198.63259161293
1701,258216.32117928762
1702,245721.0515126575
1703,255322.99805311335
1704,266625.1083250609
1705,243018.20365660277
1706,420574.274576398
1707,208125.88227713975
1708,202787.17891556284
1709,263512.37230963254
1710,232032.50128559407
1711,275746.0805893428
1712,259302.74590968137
1713,262255.0824580679
1714,220107.31818380312
1715,210315.0385170813
1716,177896.05579149385
1717,176358.14745302705
1718,136480.05573547055
1719,206095.4117416949
1720,241093.41591742955
1721,162619.64629711746
1722,126421.74536097396
1723,155908.8290611731
1724,212852.18541825202
1725,242288.04311303954
1726,188376.50267607922
1727,156405.31874312033
1728,176487.9634465006
1729,175680.12514227096
1730,158107.48718259344
1731,123323.19490795559
1732,131690.14727431937
1733,116317.90364668862
1734,125296.28108595015
1735,131309.2862133174
1736,116567.43386535809
1737,313450.69308506005
1738,244233.42622167454
1739,250090.1791434304
1740,212065.08460365003
1741,187920.98246708562
1742,168283.79496632956
1743,174595.59345741887
1744,300558.3537378028
1745,211911.02654536878
1746,191441.25882656575
1747,221324.55342580093
1748,223462.7240078236
1749,152277.55477505666
1750,121871.75941875203
1751,235751.65191652568
1752,121105.92949211175
1753,142073.4775614693
1754,189164.69483315648
1755,164802.0738696857
1756,130082.20388084653
1757,124774.8994208707
1758,149503.2001814472
1759,164489.87496930273
1760,160949.20736485132
1761,138116.25937187736
1762,181341.25933820853
1763,177550.07666442767
1764,120398.40422239329
1765,150933.0976255678
1766,171486.00964679974
1767,195234.84154139046
1768,139300.90488101722
1769,174891.03336564158
1770,151597.18729345524
1771,127130.65268135493
1772,134841.28947366963
1773,126839.7538092286
1774,137679.017928046
1775,143405.58917380276
1776,125188.97171317032
1777,106016.57386046503
1778,137455.40293457592
1779,113431.95019689156
1780,176425.76258999336
1781,132071.64244761885
1782,89279.0506047277
1783,140441.8807334621
1784,108352.9257348908
1785,116673.60203797101
1786,146269.8815180382
1787,164244.0803581397
1788,58919.55743806907
1789,96870.47542569635
1790,80513.69981183889
1791,181476.94778028253
1792,150524.43313610333
1793,135588.24338732715
1794,155697.78633632793
1795,133964.84889496453
1796,131598.89101691105
1797,111254.40575992927
1798,126262.62111656158
1799,113757.30938564116
1800,132416.18903508515
1801,126863.31142269328
1802,132502.2971454705
1803,146259.07318881704
1804,137008.98241144602
1805,136602.09575776546
1806,122927.45015221354
1807,124021.23973729066
1808,119682.43264686623
1809,118470.08310882872
1810,142164.02195307682
1811,93085.50465859662
1812,92047.53637009137
1813,127984.59399413064
1814,93807.80738981738
1815,55522.935752100384
1816,97080.775948837
1817,111439.8504081041
1818,162646.1292852475
1819,130406.8699460833
1820,61378.233189278784
1821,108582.03747441189
1822,150412.74592081772
1823,43886.92371566466
1824,124585.71132214792
1825,139204.59868741757
1826,108666.93048936896
1827,96146.53986243825
1828,130209.85834530939
1829,111449.6987309697
1830,140098.58456989314
1831,155357.92220111788
1832,94918.76649086233
1833,127726.21685142937
1834,119090.10444296754
1835,117374.30725123553
1836,113577.63947544951
1837,86089.98883491129
1838,125503.57097740905
1839,104744.77969088778
1840,144275.25891607133
1841,132360.37178883085
1842,87767.90422925359
1843,130836.22282493717
1844,148965.73139015038
1845,141248.2140927172
1846,152948.17854925842
1847,162609.61862006533
1848,68386.31327826498
1849,108679.61066862073
1850,118997.56332789184
1851,148918.20500225853
1852,124708.91004264867
1853,132788.32865847705
1854,169467.53618303515
1855,168648.95257698838
1856,218766.57667649112
1857,143023.29234054848
1858,133262.22152506007
1859,117639.7126321905
1860,147961.64673884088
1861,116835.70731558284
1862,325003.1314200549
1863,313276.81274909386
1864,313424.51037621114
1865,351365.77969400224
1866,333839.6687306728
1867,229915.62096211416
1868,279565.1424497155
1869,200618.48088188987
1870,221936.78548172896
1871,274305.0399453853
1872,175058.3350348585
1873,236282.90816176898
1874,140037.1725453057
1875,199895.32810569974
1876,197870.13732356037
1877,200903.8638425903
1878,209162.92986777145
1879,134698.99724927417
1880,132830.59607632327
1881,227334.4493268117
1882,244925.1568825514
1883,187386.33491971245
1884,199872.03407710837
1885,240738.3025178846
1886,283650.44930814917
1887,204811.01884998943
1888,247582.0801606757
1889,168576.6341031014
1890,124888.019899418
1891,136058.15731050208
1892,100594.76576784109
1893,130477.42038888081
1894,124443.3911388856
1895,139115.61954063486
1896,126462.52344554616
1897,116428.96796918695
1898,114257.62755131556
1899,155000.27698233502
1900,143786.0410548402
1901,179955.7845094882
1902,145281.15991011882
1903,238805.8612154844
1904,148836.38860234822
1905,190980.02325193086
1906,157953.62604410131
1907,190430.21689241787
1908,111284.28577829702
1909,133261.71676050656
1910,121561.3135206548
1911,219161.78677959373
1912,341270.0446002315
1913,139676.98421558956
1914,65505.882193298414
1915,312809.72214503295
1916,61056.63107663344
1917,251543.9532561323
1918,138282.06532691146
1919,168231.81146895303
1920,148709.503196671
1921,367428.05422446644
1922,304374.11762203067
1923,219922.33787133166
1924,227370.04265380377
1925,194719.96951173054
1926,365636.3950666421
1927,134335.8752868168
1928,162551.7500192375
1929,122629.83712714852
1930,133344.1784023653
1931,142498.88572542727
1932,141551.5233089418
1933,187826.02562625764
1934,180545.1689515228
1935,173849.67262099506
1936,196834.8907999128
1937,185355.61701010034
1938,173239.18604815908
1939,278690.7365602108
1940,192123.98769280367
1941,170819.8365857777
1942,177445.58283092067
1943,221023.510353132
1944,416310.7653302244
1945,420180.896079771
1946,166475.53301887974
1947,330835.9138617929
1948,171720.4952735643
1949,242329.46359563796
1950,187185.74544595598
1951,232398.74637561786
1952,200229.30577915965
1953,167307.3414967176
1954,192485.29957277002
1955,138158.86727120786
1956,317715.81051877706
1957,153390.5354796134
1958,279417.167112004
1959,143460.25353173443
1960,117500.30627397983
1961,128128.27130720089
1962,96123.11042232359
1963,101463.79446010341
1964,111005.4497180942
1965,151566.98007885527
1966,147161.3435373825
1967,276900.0191585816
1968,413126.7774177058
1969,401187.8562584011
1970,429703.61060515593
1971,470643.8221553981
1972,371711.76091651444
1973,291532.96418596443
1974,328766.7785133249
1975,460097.7027441277
1976,268897.86619694723
1977,351987.35786158754
1978,366834.68228141137
1979,336352.17470476613
1980,206284.31814940134
1981,334328.4476814009
1982,226117.88652741292
1983,224830.64828365407
1984,165030.37107030462
1985,218302.78611333514
1986,204971.89927014417
1987,188001.44727040484
1988,177847.69810263705
1989,191938.1175256053
1990,209688.76993085415
1991,227483.8458593848
1992,220788.57620254377
1993,173044.5454041677
1994,236245.74261577675
1995,186837.6770903426
1996,249706.9794210217
1997,320243.8980489641
1998,306682.55202192784
1999,287723.052572199
2000,329041.70157669985
2001,266213.7856020973
2002,246853.14693741102
2003,260883.8475606731
2004,275508.14662438084
2005,232291.16624461894
2006,228970.30874124976
2007,250514.3341646405
2008,209390.94698031142
2009,198108.61226670514
2010,189178.24450198887
2011,142505.8010679112
2012,176057.4532850242
2013,185024.37013615295
2014,184448.8357507746
2015,211235.47525032004
2016,190167.68690564315
2017,195576.07774183858
2018,125461.43507236685
2019,137115.17637173823
2020,106110.87883729959
2021,110216.08058821241
2022,175837.79150794743
2023,144376.76300841797
2024,251346.38494920783
2025,361673.4242439959
2026,190383.1398290103
2027,159229.69112591483
2028,145385.21892416078
2029,166266.20523309486
2030,265272.94862012967
2031,229177.6014005654
2032,252436.49696972553
2033,253945.58820763056
2034,172591.91031473255
2035,224231.3601437793
2036,192114.07105547027
2037,195897.40257599304
2038,294390.52887664974
2039,223622.64639467924
2040,295470.2945300251
2041,275032.04294256156
2042,208295.60395108594
2043,175263.725906197
2044,168102.39983987773
2045,214468.65895693065
2046,144725.79580787264
2047,145911.25735026877
2048,141554.75835655117
2049,136634.04480630276
2050,179410.64709455761
2051,100282.9056411976
2052,122121.71910425462
2053,144035.56779569414
2054,93016.81757052556
2055,155793.8117467548
2056,144908.79500142398
2057,117557.29802363068
2058,212917.07163931703
2059,136646.56404428562
2060,161041.55831056635
2061,165556.01460079823
2062,127219.58029652291
2063,122992.69236731752
2064,145630.5340670154
2065,124414.4600141657
2066,164185.80957515322
2067,121626.09460791839
2068,140153.03810251784
2069,82437.89514626515
2070,112644.78617677621
2071,97270.69865191042
2072,134975.17088833687
2073,139710.96169314705
2074,188085.22092191357
2075,148864.1662858054
2076,123218.62264230214
2077,153504.11270265683
2078,128888.64592436104
2079,137403.4735167087
2080,120645.0740758494
2081,127463.58091227725
2082,120478.41258996815
2083,152887.82995412897
2084,112998.35800103082
2085,126135.17596347463
2086,113174.83118382315
2087,124852.24074865226
2088,89285.75408985806
2089,80364.69877503885
2090,129829.22632335794
2091,118415.42945664172
2092,138668.91894606268
2093,115795.13806023198
2094,108127.32918102563
2095,145464.38380894542
2096,80462.85627976093
2097,97084.4812015953
2098,150768.60943897508
2099,60747.485918358754
2100,101626.51977008345
2101,111911.081529233
2102,125955.72129879674
2103,108566.39663225187
2104,135262.81206651943
2105,125843.36851008752
2106,77398.79234052075
2107,205330.96856454047
2108,115721.23343641422
2109,111089.1376232901
2110,118745.96682331862
2111,128378.52009357279
2112,145869.6487348202
2113,126800.0801229314
2114,117196.18561648097
2115,171061.6494003282
2116,114523.97408861891
2117,153673.76550620914
2118,125574.74495508944
2119,109315.00515091373
2120,121483.46804750492
2121,89753.22396935146
2122,117234.75086988698
2123,86867.33163323044
2124,167941.55614805658
2125,121510.81580040688
2126,153121.43514550664
2127,155538.00110970536
2128,122177.33356696044
2129,98794.25869976485
2130,133042.1458164699
2131,146827.57642011743
2132,114530.03140599592
2133,118456.109436609
2134,126753.45350927644
2135,95501.3651314562
2136,72667.5132774318
2137,107985.26863709683
2138,128878.04244218425
2139,153342.9423287125
2140,134324.87011087837
2141,157925.8489502985
2142,131556.1533672692
2143,144055.60371431656
2144,113134.2944394889
2145,136254.5689644772
2146,162790.97758153072
2147,137360.1522302888
2148,149470.452876465
2149,148050.9483462352
2150,243450.7854999589
2151,119306.95176650972
2152,152643.5956210253
2153,148397.46357210577
2154,104318.34345419203
2155,136672.20460156468
2156,240761.6553640896
2157,221408.80972379976
2158,241582.77694885462
2159,212127.12783009897
2160,177430.61089234357
2161,241160.60163440392
2162,345081.1082234051
2163,342117.09869298607
2164,251126.13053535903
2165,201701.69910700474
2166,151557.00436392607
2167,215442.37262562913
2168,194635.39218028542
2169,202223.70605865208
2170,213526.292747683
2171,152072.55712913565
2172,140755.1779285822
2173,177236.63914378686
2174,224681.59687634674
2175,280747.5656911738
2176,318327.3571430213
2177,239609.06008336047
2178,210485.0245849123
2179,137813.36232274782
2180,191943.42879622226
2181,204718.6126932776
2182,231529.45967631997
2183,200475.31582552305
2184,115348.03229337701
2185,128931.8887925249
2186,145300.5591495549
2187,157101.13929560455
2188,165509.06835437816
2189,297389.6944147622
2190,80653.83499665008
2191,78724.82068750446
2192,89367.85958151752
2193,110827.65978517193
2194,107437.87023100312
2195,106936.46301595453
2196,98252.47020187107
2197,121563.68043515677
2198,149018.69889313023
2199,177196.8492151742
2200,141206.20761809446
2201,148978.3871664755
2202,217631.9480982717
2203,142211.07747209913
2204,193328.1691647403
2205,120840.0879447073
2206,134661.2808744315
2207,216372.86482674343
2208,258933.0224757446
2209,239671.27419154978
2210,124178.75357508427
2211,110389.6969546098
2212,118042.05457577624
2213,107317.4446241255
2214,141418.60704428612
2215,103323.80216938941
2216,145052.74362346635
2217,69709.84497464396
2218,76932.37464384123
2219,82494.25188537911
2220,78384.93607681917
2221,312779.9445561204
2222,275075.63957500574
2223,294484.67469332536
2224,204709.2440597028
2225,123290.19068944384
2226,171866.88269111817
2227,194815.26369977975
2228,270031.7416957574
2229,233645.5083274399
2230,153378.2149998173
2231,209965.4348286119
2232,175930.52015148895
2233,173148.12836587353
2234,232608.01955788085
2235,211962.83749915927
2236,243878.77468416444
2237,300005.5602152444
2238,198274.35060717267
2239,105040.40513864512
2240,159341.69340535376
2241,145505.10098461836
2242,124876.26365514481
2243,126024.06745885088
2244,103769.60013653044
2245,106177.86412842799
2246,141170.48173280183
2247,108216.7821373553
2248,127726.74631685777
2249,130108.74276115934
2250,138069.98849807936
2251,142088.5022451433
2252,171751.20952602394
2253,156634.76619821298
2254,178560.75107796566
2255,174443.12341949716
2256,180889.69815959147
2257,210318.75720024115
2258,164913.3514073359
2259,172547.45281605175
2260,145781.9332349802
2261,199160.0128150646
2262,216293.63926524032
2263,395920.31324169284
2264,473542.0288485734
2265,166695.43278876002
2266,314900.8437039148
2267,347708.8502221984
2268,415143.9671804078
2269,149034.77426655125
2270,197290.124164083
2271,204650.8147933157
2272,193454.2358090034
2273,163556.67234266107
2274,175605.6609840294
2275,158770.1139328217
2276,196598.00451358582
2277,184268.61225226527
2278,152178.4098549132
2279,128869.59872809071
2280,115841.36633798527
2281,165123.89314918517
2282,176872.78648931236
2283,106822.75138844099
2284,110973.69699551437
2285,141867.9246582381
2286,121170.76449260666
2287,357913.49738443154
2288,283921.42542165454
2289,373505.74875634303
2290,451245.6547871294
2291,338010.23051362485
2292,434239.1313656884
2293,458102.6464762783
2294,417317.0181673594
2295,443885.235106854
2296,269073.373074154
2297,354054.9605992922
2298,353157.9304697239
2299,355047.03297620243
2300,330389.87556049787
2301,315163.81978990056
2302,249615.12558872916
2303,246931.55854345812
2304,247116.10880717763
2305,190785.46842018227
2306,186379.368763847
2307,197352.74150950642
2308,238021.72853574748
2309,288889.4869970371
2310,231897.61276230152
2311,198250.81622404902
2312,175956.11430612986
2313,175066.59421352053
2314,171543.40466664344
2315,177483.0712518752
2316,190541.7824459432
2317,181036.49883801193
2318,173260.21145222324
2319,182842.65976184473
2320,187747.80985979416
2321,244026.7673830309
2322,180397.45998504513
2323,193775.92751570675
2324,187600.30142491788
2325,210318.48580235633
2326,178666.2099598662
2327,209122.21321168815
2328,223843.14065048244
2329,193040.04755022138
2330,177595.8104598779
2331,350154.4861315476
2332,416398.08227421826
2333,310557.53471674246
2334,265668.2420681284
2335,277971.56735800835
2336,310606.9768188038
2337,192615.69556091056
2338,250068.71416225855
2339,232190.7923511454
2340,382141.938759889
2341,209418.12473178585
2342,236484.05798996892
2343,226577.91287563884
2344,225486.976671839
2345,236671.27630232807
2346,220945.10246486313
2347,195012.67816150386
2348,243741.8675955846
2349,180935.71491840252
2350,315976.1154439405
2351,256068.62871402758
2352,259986.31506252015
2353,256918.40422793757
2354,135397.38978664216
2355,141360.91152344405
2356,153678.62549178494
2357,191321.55405709308
2358,196283.20214294456
2359,126475.04748430621
2360,114604.63886515047
2361,142394.65529598555
2362,244365.74714401952
2363,146255.6177324478
2364,156761.21490972556
2365,212691.8846667382
2366,198885.76351246616
2367,231066.4619728913
2368,214143.64215233774
2369,220746.53291759183
2370,169874.05619816284
2371,165118.06325199507
2372,185677.00326259312
2373,281264.61945383437
2374,311443.99248026195
2375,234689.2663522813
2376,266061.5552080743
2377,316599.2696414775
2378,148568.17386045473
2379,203707.98363392169
2380,144715.14847424562
2381,154412.34719364723
2382,200281.31128174323
2383,199904.62631039653
2384,238227.87246332073
2385,160376.47131168965
2386,129718.12649358402
2387,133453.06237661006
2388,103350.35912908279
2389,131303.83765990727
2390,154843.92121421697
2391,147977.3209310727
2392,115636.12319546592
2393,175320.0471651893
2394,151129.7216451828
2395,208434.3922272137
2396,149328.70068212447
2397,202827.86212238623
2398,124768.82633048508
2399,57939.534217871726
2400,67534.92741489135
2401,121027.57499389109
2402,127953.90711834631
2403,142753.04723659364
2404,154284.02344772522
2405,157889.99105299864
2406,137748.87366665472
2407,122520.17512709199
2408,144467.48096111824
2409,122751.08975886021
2410,168354.0677329637
2411,115249.27989361336
2412,149929.78265765813
2413,130753.38996591716
2414,153069.23757166904
2415,127958.91691347508
2416,132520.780283639
2417,138559.3594382967
2418,131814.0031724534
2419,123578.80713371676
2420,121116.85493256761
2421,141554.88083905546
2422,111885.35983572419
2423,123723.6508717385
2424,145210.92201497982
2425,194048.93523215264
2426,133824.16469795542
2427,131987.18758611882
2428,172445.66367109516
2429,117747.26195528005
2430,130913.05343954856
2431,109862.89100911886
2432,149948.45834037795
2433,142937.2827095202
2434,139841.08110146024
2435,144393.68381420532
2436,107477.50709950153
2437,116170.49935974684
2438,120875.60090857928
2439,102136.04310259398
2440,125673.09565202412
2441,87037.80846485814
2442,98255.25480946737
2443,122412.08174827832
2444,127238.42894739794
2445,89437.735816909
2446,130871.01400190048
2447,178991.59789112105
2448,133205.67829840595
2449,117032.27567432486
2450,146341.3277413415
2451,130325.24418880258
2452,198469.99910408954
2453,91551.31043646744
2454,129457.00898012996
2455,115666.88136742203
2456,122565.9040440915
2457,133407.5854415063
2458,136930.2316805051
2459,109936.0123618443
2460,141177.38209662758
2461,125839.07057376436
2462,133851.72985232502
2463,127924.13465248345
2464,172366.68087553192
2465,139167.38208277524
2466,121226.81061856973
2467,133856.46230567084
2468,93012.18210650736
2469,78602.94741739161
2470,183631.01680153923
2471,196681.76657598355
2472,153201.15802336403
2473,120195.48610465178
2474,90519.88365290787
2475,204898.86271254742
2476,114981.31208906873
2477,118838.53955445255
2478,151024.4976610042
2479,102316.33959038286
2480,162321.19552229033
2481,121526.31310279839
2482,128546.92858032671
2483,114640.19089834476
2484,124196.00701515022
2485,129511.10754083254
2486,149955.04850958876
2487,179859.78952240015
2488,165670.06568675436
2489,149467.70232514507
2490,143012.09690907435
2491,97332.83458422654
2492,188218.92308334183
2493,159289.48725595212
2494,151119.84827081498
2495,93060.0716569943
2496,254269.73827172263
2497,147505.776585499
2498,115253.71302713323
2499,85231.90482452106
2500,127530.56427843841
2501,132400.63010186475
2502,134033.38900037386
2503,91899.41335072301
2504,171127.57319758134
2505,223737.1117377582
2506,245289.64771605196
2507,277688.2448270038
2508,246488.42590388062
2509,230221.67963922216
2510,231359.39910204342
2511,179759.2835570946
2512,205403.56357853723
2513,212675.84080395807
2514,248682.26499359502
2515,149954.06179380266
2516,178754.43720160972
2517,142142.60217400017
2518,147816.57012136484
2519,245337.47729830444
2520,218731.55422557192
2521,187675.9134620329
2522,219349.67702277168
2523,120054.6353176054
2524,145213.08414376527
2525,151819.22098207986
2526,141532.99994259223
2527,120350.07103326946
2528,132032.42196592735
2529,137255.99603042234
2530,122152.9548260193
2531,240212.5358291134
2532,225880.7166842271
2533,190851.85265778698
2534,234153.19205696246
2535,284683.3847173876
2536,233369.18595920329
2537,239953.87765651342
2538,182489.32182535582
2539,180668.52357249384
2540,180383.63954142458
2541,183524.9859674871
2542,166593.6315172498
2543,117040.46386473216
2544,122348.72914831959
2545,132987.24766340532
2546,134288.03092671256
2547,137748.5965418698
2548,152807.52382552196
2549,158229.86785177188
2550,647137.6218346725
2551,142822.8365806315
2552,126950.28085190023
2553,72773.48924624355
2554,98723.51128881404
2555,117357.91372853948
2556,102363.57307028817
2557,105121.34645620832
2558,148131.5965522377
2559,128177.59163416806
2560,159509.6007803511
2561,154551.72764002671
2562,139781.49629640701
2563,147517.54750181397
2564,201230.93633305392
2565,142245.23906297327
2566,171182.35061574978
2567,130342.47207468115
2568,198055.42190122424
2569,229452.3765091928
2570,121209.53325448895
2571,184919.00713635358
2572,140564.5714580802
2573,218466.4370539517
2574,272635.0096881308
2575,137385.21547678026
2576,120976.23439781085
2577,147044.73748164848
2578,85747.54611789176
2579,72273.37573353002
2580,103012.560630617
2581,108206.11655648144
2582,104130.26118607474
2583,259436.47925140953
2584,165359.75100737586
2585,193666.76722837178
2586,209348.7173608013
2587,190014.00930624554
2588,132702.49859127577
2589,150121.8516114219
2590,200510.89973137766
2591,208504.4547858568
2592,204406.97037634923
2593,253385.55273162763
2594,189615.38555354762
2595,206737.54554787482
2596,279201.10531380126
2597,188528.16674895963
2598,291040.68315545266
2599,323050.5141557384
2600,137430.6009436212
2601,139271.54979858527
2602,84234.81935730646
2603,94434.45758216178
2604,86886.77417801916
2605,76619.58447483066
2606,142298.7295197553
2607,186997.39337365644
2608,198066.84610633703
2609,166558.91113087712
2610,114211.55696690196
2611,108761.62666648629
2612,155279.07814622874
2613,126533.52191248993
2614,127924.20548380815
2615,153551.3306441547
2616,137833.09098315012
2617,175269.3698532129
2618,217749.8617325023
2619,194561.70468534876
2620,184104.27934637613
2621,174952.16668054188
2622,174082.97775242061
2623,242100.6166205035
2624,298479.5422504099
2625,282913.86615414434
2626,176062.53400753278
2627,174551.73318009608
2628,512180.40991163685
2629,539765.5101975296
2630,415478.81169636274
2631,481080.19477084675
2632,445974.7634347498
2633,319488.2691014403
2634,409733.3141043014
2635,158568.73975081052
2636,183487.2899317712
2637,180072.31983754592
2638,253510.93831999303
2639,197074.58080919698
2640,156852.96510058077
2641,110110.03600391044
2642,177322.12219234632
2643,104344.44219309505
2644,130672.1488430684
2645,111239.70367526256
2646,99734.49056130326
2647,101043.49888125803
2648,142300.69011000392
2649,155424.36204225814
2650,139385.97247771686
2651,148386.6322813491
2652,400279.55757800513
2653,264610.4869616197
2654,259340.0523861273
2655,387763.9045326129
2656,320820.2885449205
2657,332336.549489718
2658,307533.74940035085
2659,316245.03427303233
2660,377376.0188239501
2661,344118.47981757106
2662,361580.43859288475
2663,280501.06810043415
2664,283256.5127028589
2665,330376.22591890616
2666,293085.0359437965
2667,174130.38834301155
2668,183129.62907647772
2669,174220.2394635412
2670,270878.5935397247
2671,183508.5780568554
2672,191762.6670398619
2673,197291.88890892098
2674,188279.875725431
2675,187383.22305536835
2676,191615.89813111798
2677,199063.71578664402
2678,245999.4753050211
2679,274762.9614270325
2680,298446.998012531
2681,410734.31356419367
2682,316622.1106337883
2683,533185.2883426159
2684,333194.71212399483
2685,306092.99432548473
2686,242092.35020473105
2687,311087.9755242487
2688,213884.6726691948
2689,217811.9245356187
2690,434263.18731395056
2691,191817.46332431538
2692,139343.58175061079
2693,189078.2920415522
2694,135088.82312241173
2695,191813.41209531995
2696,185794.88480457658
2697,181562.89099823107
2698,177351.4948843842
2699,174063.14194184553
2700,165436.70565694658
2701,163432.7371696452
2702,123522.25796926202
2703,129663.5554784334
2704,146103.7233096931
2705,123696.3114622545
2706,122058.45617420439
2707,126880.19709292636
2708,134805.4828389497
2709,109711.16316807906
2710,130853.00162589538
2711,262253.0107347218
2712,382651.6668000522
2713,176990.63157771353
2714,153411.79668019962
2715,169648.07855530467
2716,146479.20820111956
2717,192033.33872578648
2718,221630.79224973213
2719,148587.72277113033
2720,169866.48488303003
2721,137366.92556926867
2722,149870.94722700838
2723,144022.37231055598
2724,128227.9806824417
2725,127908.5118522569
2726,144023.4573852272
2727,178299.2307513283
2728,178364.5496433184
2729,156014.6307910325
2730,145211.48266935855
2731,122616.18384548146
2732,135272.27405347623
2733,157820.06442075133
